Source Code,Term Original,Value Set Name,Value Set OID,Value Set Version,Code System Name,Code System Version
16004951000119100,Bilateral upper limb arterial stenosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16004991000119105,Stenosis of artery of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16005391000119108,Occlusion of distal artery of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16005471000119100,Occlusion of distal artery of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006031000119103,Thrombophlebitis of vein of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006071000119100,Thrombophlebitis of vein of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006111000119107,Bilateral upper limb superficial vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006151000119108,Thrombophlebitis of superficial vein of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006191000119103,Thrombophlebitis of superficial vein of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006271000119105,Thrombophlebitis of deep vein of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006311000119105,Thrombophlebitis of deep vein of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16006351000119106,Bilateral upper limb vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007591000119106,Congenital anomaly of blood vessel of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007631000119106,Congenital anomaly of blood vessel of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007671000119109,Bilateral congenital anomaly of blood vessels of upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007711000119108,Thrombosis of artery of bilateral upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007751000119109,Thrombosis of artery of right upper extremity,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007791000119104,Thrombosis of right ulnar artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007831000119105,Bilateral thrombosis of ulnar arteries,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007871000119108,Thrombosis of artery of left upper extremity,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16007911000119106,Thrombosis of left ulnar artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16009271000119101,Embolism of artery of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16009311000119101,Bilateral atheroembolism of upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16009351000119100,Atheroembolism of artery of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16009391000119105,Atheroembolism of artery of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16009431000119100,Embolism of artery of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011351000119103,Stenosis of artery of bilateral lower limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011391000119108,Stenosis of artery of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011431000119103,Stenosis of artery of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011751000119102,Thrombophlebitis of left saphenous vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011791000119107,Thrombophlebitis of right saphenous vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011831000119101,Thrombophlebitis of bilateral saphenous veins,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011871000119103,Bilateral popliteal vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011911000119100,Thrombophlebitis of left popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011951000119104,Thrombophlebitis of right popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16011991000119109,Thrombophlebitis of right femoral vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012031000119104,Bilateral femoral vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012071000119101,Thrombophlebitis of left femoral vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012111000119108,Thrombophlebitis of right deep femoral vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012151000119109,Thrombophlebitis of left deep femoral vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012191000119104,Bilateral deep femoral vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012231000119108,Thrombophlebitis of right tibial vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012271000119106,Thrombophlebitis of left tibial vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012311000119106,Bilateral tibial vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012471000119105,Atheroembolism of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012511000119101,Embolism of artery of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012551000119100,Embolism of artery of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012591000119105,Embolism of left popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012631000119105,Atheroembolism of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012671000119108,Embolism of right popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012711000119107,Bilateral atheroembolism of lower limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012751000119108,Thrombosis of artery of bilateral lower limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012791000119103,Thrombosis of artery of right lower extremity,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012831000119109,Thrombosis of artery of left lower extremity,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012871000119107,Thrombosis of bilateral popliteal arteries,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012911000119105,Thrombosis of left popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012951000119106,Thrombosis of right popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16012991000119101,Thrombosis of left femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013031000119107,Thrombosis of right femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013071000119105,Bilateral thrombosis of common femoral arteries,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013111000119103,Thrombosis of right common femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013151000119102,Thrombosis of left common femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013191000119107,Bilateral thrombosis of femoral arteries,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013351000119104,Claudication of bilateral upper limbs co-occurrent and due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16013871000119104,Claudication of right upper limb co-occurrent and due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014231000119100,Claudication of left upper limb co-occurrent and due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014311000119102,Bilateral lower limb vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014351000119101,Thrombophlebitis of deep vein of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014391000119106,Thrombophlebitis of deep vein of bilateral lower limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014431000119101,Thrombophlebitis of deep vein of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014471000119103,Right lower limb vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014511000119107,Thrombophlebitis of superficial vein of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014551000119108,Thrombophlebitis of superficial vein of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014591000119103,Bilateral lower limb superficial vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014631000119103,Left lower limb vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014671000119100,Occlusion of left femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014711000119101,Occlusion of right popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014791000119105,Occlusion of left popliteal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16014871000119101,Occlusion of right femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16018831000119106,Atherosclerosis of bilateral iliac arteries,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16018871000119109,Atherosclerosis of nonbiological bypass graft of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16018911000119107,Bilateral lower limb atherosclerosis of non-biological bypass graft,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16018951000119108,Atherosclerosis of nonbiological bypass graft of bilateral upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16018991000119103,Atherosclerosis of autologous vein bypass graft of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019031000119105,Atherosclerosis of autologous vein bypass graft of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019111000119101,Atherosclerosis of nonautologous biological bypass graft of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019151000119100,Atherosclerosis of nonautologous biological bypass graft of bilateral upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019191000119105,Atherosclerosis of nonautologous biological bypass graft of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019271000119103,Atherosclerosis of nonbiological bypass graft of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019311000119103,Left lower limb atherosclerosis of nonbiological bypass graft,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019351000119102,Atherosclerosis of bypass graft of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019391000119107,Right lower limb atherosclerosis of nonbiological bypass graft,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019431000119102,Atherosclerosis of bypass graft of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019471000119104,Atherosclerosis of left iliac artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16019511000119108,Atherosclerosis of right iliac artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023631000119108,Bilateral varicose veins of upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023671000119106,Varicose vein of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023711000119105,Varicose vein of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023751000119106,Occlusion of left anterior choroidal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023831000119107,Occlusion of right anterior choroidal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023911000119108,Cerebrovascular accident due to right carotid artery occlusion,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023951000119109,Cerebrovascular accident due to occlusion of left anterior choroidal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16023991000119104,Cerebrovascular accident due to occlusion of left pontine artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024031000119100,Cerebrovascular accident due to occlusion of right pontine artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024071000119102,Cerebrovascular accident due to occlusion of right anterior choroidal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024111000119109,Cerebrovascular accident due to occlusion of left carotid artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024151000119105,Cerebrovascular accident due to occlusion of left cerebellar artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024271000119107,Cerebrovascular accident due to occlusion of right cerebellar artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024311000119107,Left subclavian vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16024351000119108,Right subclavian vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025471000119107,Aneurysm of coronary artery due to and following acute febrile mucocutaneous lymph node syndrome,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025511000119103,Bilateral jugular vein thrombophlebitis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025551000119102,Thrombophlebitis of left jugular vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025591000119107,Thrombophlebitis of right jugular vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025671000119105,Chronic aneurysm of left internal jugular vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025711000119109,Acute aneurysm of left popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025751000119105,Chronic aneurysm of right popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025791000119100,Chronic aneurysm of left popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025831000119106,Acute aneurysm of right popliteal vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16025871000119109,Chronic aneurysm of right internal jugular vein,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026071000119107,Congenital arteriovenous malformation of left renal vessel,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026111000119100,Congenital arteriovenous malformation of right renal vessel,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026191000119109,Bilateral congenital arteriovenous malformation of upper limbs,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026231000119100,Congenital arteriovenous malformation of left upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026271000119102,Bilateral congenital arteriovenous malformation of renal arteries and renal veins,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026351000119101,Congenital arteriovenous malformation of right upper limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026391000119106,Thrombosis of aorta,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026431000119101,Chronic venous thrombosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026951000119102,Cerebrovascular accident due to right carotid artery stenosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16026991000119107,Cerebrovascular accident due to left carotid artery stenosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16055431000119108,Hypotension following procedure,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16055631000119106,Disorder of cardiovascular system co-occurrent and due to Marfan syndrome,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16061002,Endophlebitis of lateral venous sinus,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16063004,Rheumatic disease of heart valve,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16064811000119108,Atherosclerosis of bypass graft of left lower limb with gangrene,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16065251000119109,Atherosclerosis of bypass graft of right lower limb with gangrene,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16066331000119101,Pain at rest of left upper limb due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16066531000119106,Pain at rest of right upper limb due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16066851000119103,Bilateral upper limb pain at rest due to atherosclerosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16207161000119102,Cavernous hemangioma of spinal cord,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16218291000119100,Acute cerebral ischemia,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16228931000119102,Cardiomyopathy caused by drug,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16229371000119106,Labile systemic arterial hypertension,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16253001,Dilated peripartum cardiomyopathy,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16279401000119108,Occlusion of right cilioretinal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16279441000119105,Occlusion of left cilioretinal artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16279481000119100,Bilateral cilioretinal artery occlusion,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16288341000119100,Dissection of left femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16288381000119105,Bilateral femoral artery dissection,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16288421000119101,Dissection of right femoral artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16289221000119108,Dissection of splenic artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16289261000119103,Dissection of left subclavian artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16289301000119106,Bilateral subclavian artery dissection,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16289341000119108,Dissection of right subclavian artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16289381000119103,Dissection of hepatic artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16371781000119100,Cerebellar stroke,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16415081000119104,Supraventricular tachycardia following acute myocardial infarction,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16415501000119100,Acute visceral ischemia,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16418006,Embolism of basilar sinus,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
164353731000119106,Postpartum acute deep vein thrombosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16440002,Rheumatic disease of mitral AND aortic valves,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16472761000119108,Obstructive shock,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16476641000119100,Acquired arteriovenous fistula of dura of cerebrum,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16477701000119105,Dissection of celiac artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16520041000119104,Congenital fenestration of basilar artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16528221000119104,Congenital duplication of anterior communicating artery,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16528621000119102,Rupture of interventricular septum following acute myocardial infarction,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
165468981000119105,Toxic dilated cardiomyopathy,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16567006,Mesocardia,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16573007,Senile cardiac amyloidosis,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16574001,Cardiac arrest following obstetric procedure,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16606761000119102,Dissection of artery of left lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16606801000119105,Dissection of artery of right lower limb,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16624001000119104,Intramural hematoma of aorta,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
16624051000119100,Intramural hematoma of thoracic aorta,Cardiovascular Diseases,f0e9509f-fb3b-e811-80e5-44a842477190,,SNOMED CT US Edition,20250901
