Source Code,Term Original,Value Set Name,Code System Name,Code System Version
715.30,"Osteoarthrosis, localized, not specified whether primary or secondary, site unspecified",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.31,"Osteoarthrosis, localized, not specified whether primary or secondary, shoulder region",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.32,"Osteoarthrosis, localized, not specified whether primary or secondary, upper arm",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.33,"Osteoarthrosis, localized, not specified whether primary or secondary, forearm",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.34,"Osteoarthrosis, localized, not specified whether primary or secondary, hand",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.35,"Osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.36,"Osteoarthrosis, localized, not specified whether primary or secondary, lower leg",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.37,"Osteoarthrosis, localized, not specified whether primary or secondary, ankle and foot",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.38,"Osteoarthrosis, localized, not specified whether primary or secondary, other specified sites",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.8,"Osteoarthrosis involving or with mention of more than one site, but not specified as generalized",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.80,"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, site unspecified",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.89,"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, multiple sites",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.9,"Osteoarthrosis, unspecified whether generalized or localized",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.90,"Osteoarthrosis, unspecified whether generalized or localized, site unspecified",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.91,"Osteoarthrosis, unspecified whether generalized or localized, shoulder region",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.92,"Osteoarthrosis, unspecified whether generalized or localized, upper arm",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.93,"Osteoarthrosis, unspecified whether generalized or localized, forearm",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.94,"Osteoarthrosis, unspecified whether generalized or localized, hand",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.95,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.96,"Osteoarthrosis, unspecified whether generalized or localized, lower leg",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.97,"Osteoarthrosis, unspecified whether generalized or localized, ankle and foot",Osteoarthritis,ICD-9-CM Diagnosis,31/32
715.98,"Osteoarthrosis, unspecified whether generalized or localized, other specified sites",Osteoarthritis,ICD-9-CM Diagnosis,31/32
735598004,Oligoosteoarthritis,Osteoarthritis,SNOMED CT US Edition,20250901
737057000,Osteoarthritis of joint of left ankle and/or foot,Osteoarthritis,SNOMED CT US Edition,20250901
74885006,Interphalangeal osteoarthritis,Osteoarthritis,SNOMED CT US Edition,20250901
77994009,Primary localized osteoarthrosis of pelvic region,Osteoarthritis,SNOMED CT US Edition,20250901
785808002,Aneurysm osteoarthritis syndrome,Osteoarthritis,SNOMED CT US Edition,20250901
789000004,Osteoarthritis of hip due to and following trauma,Osteoarthritis,SNOMED CT US Edition,20250901
789001000,Osteoarthritis of knee due to and following trauma,Osteoarthritis,SNOMED CT US Edition,20250901
789002007,Osteoarthritis of wrist and hand due to and following trauma,Osteoarthritis,SNOMED CT US Edition,20250901
82300000,Osteoarthritis of ankle and/or foot,Osteoarthritis,SNOMED CT US Edition,20250901
90860001,Localized osteoarthrosis uncertain if primary OR secondary,Osteoarthritis,SNOMED CT US Edition,20250901
M15,Polyosteoarthritis,Osteoarthritis,ICD-10-CM,2026
M15.0,Primary generalized (osteo)arthritis,Osteoarthritis,ICD-10-CM,2026
M15.1,Heberden's nodes (with arthropathy),Osteoarthritis,ICD-10-CM,2026
M15.2,Bouchard's nodes (with arthropathy),Osteoarthritis,ICD-10-CM,2026
M15.3,Secondary multiple arthritis,Osteoarthritis,ICD-10-CM,2026
M15.4,Erosive (osteo)arthritis,Osteoarthritis,ICD-10-CM,2026
M15.8,Other polyosteoarthritis,Osteoarthritis,ICD-10-CM,2026
M15.9,"Polyosteoarthritis, unspecified",Osteoarthritis,ICD-10-CM,2026
M15-M19,Osteoarthritis,Osteoarthritis,ICD-10-CM,2026
M16,Osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.0,Bilateral primary osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.1,Unilateral primary osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.10,"Unilateral primary osteoarthritis, unspecified hip",Osteoarthritis,ICD-10-CM,2026
M16.11,"Unilateral primary osteoarthritis, right hip",Osteoarthritis,ICD-10-CM,2026
M16.12,"Unilateral primary osteoarthritis, left hip",Osteoarthritis,ICD-10-CM,2026
M16.2,Bilateral osteoarthritis resulting from hip dysplasia,Osteoarthritis,ICD-10-CM,2026
M16.3,Unilateral osteoarthritis resulting from hip dysplasia,Osteoarthritis,ICD-10-CM,2026
M16.30,"Unilateral osteoarthritis resulting from hip dysplasia, unspecified hip",Osteoarthritis,ICD-10-CM,2026
M16.31,"Unilateral osteoarthritis resulting from hip dysplasia, right hip",Osteoarthritis,ICD-10-CM,2026
M16.32,"Unilateral osteoarthritis resulting from hip dysplasia, left hip",Osteoarthritis,ICD-10-CM,2026
M16.4,Bilateral post-traumatic osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.5,Unilateral post-traumatic osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.50,"Unilateral post-traumatic osteoarthritis, unspecified hip",Osteoarthritis,ICD-10-CM,2026
M16.51,"Unilateral post-traumatic osteoarthritis, right hip",Osteoarthritis,ICD-10-CM,2026
M16.52,"Unilateral post-traumatic osteoarthritis, left hip",Osteoarthritis,ICD-10-CM,2026
M16.6,Other bilateral secondary osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.7,Other unilateral secondary osteoarthritis of hip,Osteoarthritis,ICD-10-CM,2026
M16.9,"Osteoarthritis of hip, unspecified",Osteoarthritis,ICD-10-CM,2026
M17,Osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.0,Bilateral primary osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.1,Unilateral primary osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.10,"Unilateral primary osteoarthritis, unspecified knee",Osteoarthritis,ICD-10-CM,2026
M17.11,"Unilateral primary osteoarthritis, right knee",Osteoarthritis,ICD-10-CM,2026
M17.12,"Unilateral primary osteoarthritis, left knee",Osteoarthritis,ICD-10-CM,2026
M17.2,Bilateral post-traumatic osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.3,Unilateral post-traumatic osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.30,"Unilateral post-traumatic osteoarthritis, unspecified knee",Osteoarthritis,ICD-10-CM,2026
M17.31,"Unilateral post-traumatic osteoarthritis, right knee",Osteoarthritis,ICD-10-CM,2026
M17.32,"Unilateral post-traumatic osteoarthritis, left knee",Osteoarthritis,ICD-10-CM,2026
M17.4,Other bilateral secondary osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.5,Other unilateral secondary osteoarthritis of knee,Osteoarthritis,ICD-10-CM,2026
M17.9,"Osteoarthritis of knee, unspecified",Osteoarthritis,ICD-10-CM,2026
M18,Osteoarthritis of first carpometacarpal joint,Osteoarthritis,ICD-10-CM,2026
M18.0,Bilateral primary osteoarthritis of first carpometacarpal joints,Osteoarthritis,ICD-10-CM,2026
M18.1,Unilateral primary osteoarthritis of first carpometacarpal joint,Osteoarthritis,ICD-10-CM,2026
M18.10,"Unilateral primary osteoarthritis of first carpometacarpal joint, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M18.11,"Unilateral primary osteoarthritis of first carpometacarpal joint, right hand",Osteoarthritis,ICD-10-CM,2026
M18.12,"Unilateral primary osteoarthritis of first carpometacarpal joint, left hand",Osteoarthritis,ICD-10-CM,2026
M18.2,Bilateral post-traumatic osteoarthritis of first carpometacarpal joints,Osteoarthritis,ICD-10-CM,2026
M18.3,Unilateral post-traumatic osteoarthritis of first carpometacarpal joint,Osteoarthritis,ICD-10-CM,2026
M18.30,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M18.31,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, right hand",Osteoarthritis,ICD-10-CM,2026
M18.32,"Unilateral post-traumatic osteoarthritis of first carpometacarpal joint, left hand",Osteoarthritis,ICD-10-CM,2026
M18.4,Other bilateral secondary osteoarthritis of first carpometacarpal joints,Osteoarthritis,ICD-10-CM,2026
M18.5,Other unilateral secondary osteoarthritis of first carpometacarpal joint,Osteoarthritis,ICD-10-CM,2026
M18.50,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M18.51,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, right hand",Osteoarthritis,ICD-10-CM,2026
M18.52,"Other unilateral secondary osteoarthritis of first carpometacarpal joint, left hand",Osteoarthritis,ICD-10-CM,2026
M18.9,"Osteoarthritis of first carpometacarpal joint, unspecified",Osteoarthritis,ICD-10-CM,2026
M19,Other and unspecified osteoarthritis,Osteoarthritis,ICD-10-CM,2026
M19.0,Primary osteoarthritis of other joints,Osteoarthritis,ICD-10-CM,2026
M19.01,"Primary osteoarthritis, shoulder",Osteoarthritis,ICD-10-CM,2026
M19.011,"Primary osteoarthritis, right shoulder",Osteoarthritis,ICD-10-CM,2026
M19.012,"Primary osteoarthritis, left shoulder",Osteoarthritis,ICD-10-CM,2026
M19.019,"Primary osteoarthritis, unspecified shoulder",Osteoarthritis,ICD-10-CM,2026
M19.02,"Primary osteoarthritis, elbow",Osteoarthritis,ICD-10-CM,2026
M19.021,"Primary osteoarthritis, right elbow",Osteoarthritis,ICD-10-CM,2026
M19.022,"Primary osteoarthritis, left elbow",Osteoarthritis,ICD-10-CM,2026
M19.029,"Primary osteoarthritis, unspecified elbow",Osteoarthritis,ICD-10-CM,2026
M19.03,"Primary osteoarthritis, wrist",Osteoarthritis,ICD-10-CM,2026
M19.031,"Primary osteoarthritis, right wrist",Osteoarthritis,ICD-10-CM,2026
M19.032,"Primary osteoarthritis, left wrist",Osteoarthritis,ICD-10-CM,2026
M19.039,"Primary osteoarthritis, unspecified wrist",Osteoarthritis,ICD-10-CM,2026
M19.04,"Primary osteoarthritis, hand",Osteoarthritis,ICD-10-CM,2026
M19.041,"Primary osteoarthritis, right hand",Osteoarthritis,ICD-10-CM,2026
M19.042,"Primary osteoarthritis, left hand",Osteoarthritis,ICD-10-CM,2026
M19.049,"Primary osteoarthritis, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M19.07,Primary osteoarthritis ankle and foot,Osteoarthritis,ICD-10-CM,2026
M19.071,"Primary osteoarthritis, right ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.072,"Primary osteoarthritis, left ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.079,"Primary osteoarthritis, unspecified ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.09,"Primary osteoarthritis, other specified site",Osteoarthritis,ICD-10-CM,2026
M19.1,Post-traumatic osteoarthritis of other joints,Osteoarthritis,ICD-10-CM,2026
M19.11,"Post-traumatic osteoarthritis, shoulder",Osteoarthritis,ICD-10-CM,2026
M19.111,"Post-traumatic osteoarthritis, right shoulder",Osteoarthritis,ICD-10-CM,2026
M19.112,"Post-traumatic osteoarthritis, left shoulder",Osteoarthritis,ICD-10-CM,2026
M19.119,"Post-traumatic osteoarthritis, unspecified shoulder",Osteoarthritis,ICD-10-CM,2026
M19.12,"Post-traumatic osteoarthritis, elbow",Osteoarthritis,ICD-10-CM,2026
M19.121,"Post-traumatic osteoarthritis, right elbow",Osteoarthritis,ICD-10-CM,2026
M19.122,"Post-traumatic osteoarthritis, left elbow",Osteoarthritis,ICD-10-CM,2026
M19.129,"Post-traumatic osteoarthritis, unspecified elbow",Osteoarthritis,ICD-10-CM,2026
M19.13,"Post-traumatic osteoarthritis, wrist",Osteoarthritis,ICD-10-CM,2026
M19.131,"Post-traumatic osteoarthritis, right wrist",Osteoarthritis,ICD-10-CM,2026
M19.132,"Post-traumatic osteoarthritis, left wrist",Osteoarthritis,ICD-10-CM,2026
M19.139,"Post-traumatic osteoarthritis, unspecified wrist",Osteoarthritis,ICD-10-CM,2026
M19.14,"Post-traumatic osteoarthritis, hand",Osteoarthritis,ICD-10-CM,2026
M19.141,"Post-traumatic osteoarthritis, right hand",Osteoarthritis,ICD-10-CM,2026
M19.142,"Post-traumatic osteoarthritis, left hand",Osteoarthritis,ICD-10-CM,2026
M19.149,"Post-traumatic osteoarthritis, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M19.17,"Post-traumatic osteoarthritis, ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.171,"Post-traumatic osteoarthritis, right ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.172,"Post-traumatic osteoarthritis, left ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.179,"Post-traumatic osteoarthritis, unspecified ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.19,"Post-traumatic osteoarthritis, other specified site",Osteoarthritis,ICD-10-CM,2026
M19.2,Secondary osteoarthritis of other joints,Osteoarthritis,ICD-10-CM,2026
M19.21,"Secondary osteoarthritis, shoulder",Osteoarthritis,ICD-10-CM,2026
M19.211,"Secondary osteoarthritis, right shoulder",Osteoarthritis,ICD-10-CM,2026
M19.212,"Secondary osteoarthritis, left shoulder",Osteoarthritis,ICD-10-CM,2026
M19.219,"Secondary osteoarthritis, unspecified shoulder",Osteoarthritis,ICD-10-CM,2026
M19.22,"Secondary osteoarthritis, elbow",Osteoarthritis,ICD-10-CM,2026
M19.221,"Secondary osteoarthritis, right elbow",Osteoarthritis,ICD-10-CM,2026
M19.222,"Secondary osteoarthritis, left elbow",Osteoarthritis,ICD-10-CM,2026
M19.229,"Secondary osteoarthritis, unspecified elbow",Osteoarthritis,ICD-10-CM,2026
M19.23,"Secondary osteoarthritis, wrist",Osteoarthritis,ICD-10-CM,2026
M19.231,"Secondary osteoarthritis, right wrist",Osteoarthritis,ICD-10-CM,2026
M19.232,"Secondary osteoarthritis, left wrist",Osteoarthritis,ICD-10-CM,2026
M19.239,"Secondary osteoarthritis, unspecified wrist",Osteoarthritis,ICD-10-CM,2026
M19.24,"Secondary osteoarthritis, hand",Osteoarthritis,ICD-10-CM,2026
M19.241,"Secondary osteoarthritis, right hand",Osteoarthritis,ICD-10-CM,2026
M19.242,"Secondary osteoarthritis, left hand",Osteoarthritis,ICD-10-CM,2026
M19.249,"Secondary osteoarthritis, unspecified hand",Osteoarthritis,ICD-10-CM,2026
M19.27,"Secondary osteoarthritis, ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.271,"Secondary osteoarthritis, right ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.272,"Secondary osteoarthritis, left ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.279,"Secondary osteoarthritis, unspecified ankle and foot",Osteoarthritis,ICD-10-CM,2026
M19.29,"Secondary osteoarthritis, other specified site",Osteoarthritis,ICD-10-CM,2026
M19.9,"Osteoarthritis, unspecified site",Osteoarthritis,ICD-10-CM,2026
M19.90,"Unspecified osteoarthritis, unspecified site",Osteoarthritis,ICD-10-CM,2026
M19.91,"Primary osteoarthritis, unspecified site",Osteoarthritis,ICD-10-CM,2026
M19.92,"Post-traumatic osteoarthritis, unspecified site",Osteoarthritis,ICD-10-CM,2026
M19.93,"Secondary osteoarthritis, unspecified site",Osteoarthritis,ICD-10-CM,2026
