Source Code,Term Original,Value Set Name,Code System Name,Code System Version
789570006,Neuropathic ulcer of midfoot due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
791000119109,Angina associated with type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
81531005,Type 2 diabetes mellitus in obese,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
82541000119100,Traction detachment of retina due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
82551000119103,Rubeosis iridis due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
84361000119102,Insulin reactive hypoglycemia due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
87441000119104,Ankle ulcer due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
87461000119100,Ulcer of forefoot due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
87921000119104,Cranial nerve palsy due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
90781000119102,Microalbuminuria due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
90791000119104,End stage renal disease on dialysis due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
97341000119105,Proliferative retinopathy with retinal edema due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
97621000119107,Stasis ulcer due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
9859006,Acanthosis nigricans due to type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",SNOMED CT US Edition,20250901
E11,Type 2 diabetes mellitus,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.0,Type 2 diabetes mellitus with hyperosmolarity,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.00,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.01,Type 2 diabetes mellitus with hyperosmolarity with coma,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.1,Type 2 diabetes mellitus with ketoacidosis,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
